
100 9.187e-06
600 8.7217e-05
1100 0.000165747
1600 0.000223149
2100 0.00034031
2600 0.000554526
3100 0.000617566
3600 0.000588767
4100 0.000709774
4600 0.000849254
5100 0.000973432
5600 0.00113002
6100 0.00129797
6600 0.00112261
7100 0.00126441
7600 0.00136318
8100 0.00148762
8600 0.00162127
9100 0.00178117
9600 0.00189478
10100 0.002095
10600 0.002379
11100 0.002814
11600 0.002764
12100 0.002728
12600 0.002884
13100 0.00298
13600 0.002935
14100 0.002716
14600 0.002824
15100 0.002932
15600 0.003041
16100 0.00321
16600 0.003837
17100 0.00355
17600 0.00429
18100 0.003952
18600 0.003917
19100 0.004508
19600 0.004495
20100 0.004465
20600 0.004746
21100 0.004724
21600 0.005394
22100 0.005156
22600 0.005353
23100 0.005401
23600 0.005633
24100 0.006326
24600 0.005938
25100 0.006076
25600 0.005399
26100 0.005408
26600 0.005352
27100 0.005438
27600 0.005504
28100 0.006345
28600 0.005926
29100 0.005919
29600 0.006074
30100 0.006961
30600 0.006374
31100 0.0065
31600 0.006727
32100 0.00812
32600 0.006976
33100 0.007054
33600 0.007897
34100 0.007364
34600 0.007558
35100 0.008751
35600 0.007853
36100 0.008018
36600 0.008777
37100 0.008419
37600 0.008437
38100 0.009741
38600 0.008836
39100 0.008945
39600 0.009443
40100 0.009432
40600 0.010471
41100 0.0096
41600 0.010008
42100 0.010498
42600 0.010083
43100 0.01111
43600 0.010598
44100 0.010591
44600 0.011161
45100 0.010928
45600 0.011988
46100 0.011371
46600 0.01225
47100 0.011662
47600 0.012724
48100 0.01206
48600 0.012636
49100 0.012951
49600 0.01339
50100 0.012852
50600 0.013777
51100 0.011177
51600 0.010786
52100 0.01137
52600 0.011056
53100 0.012103
53600 0.011305
54100 0.012185
54600 0.011664
55100 0.012636
55600 0.011803
56100 0.012881
56600 0.012168
57100 0.012764
57600 0.012513
58100 0.013738
58600 0.012809
59100 0.013424
59600 0.013093
60100 0.013718
60600 0.014046
61100 0.014045
61600 0.013558
62100 0.014289
62600 0.013902
63100 0.014818
63600 0.014375
64100 0.016731
64600 0.014631
65100 0.015592
65600 0.0158
66100 0.014986
66600 0.015731
67100 0.015314
67600 0.016083
68100 0.016722
68600 0.015751
69100 0.016698
69600 0.016002
70100 0.016706
70600 0.017114
71100 0.016644
71600 0.017431
72100 0.017974
72600 0.019715
73100 0.01839
73600 0.017956
74100 0.017558
74600 0.018329
75100 0.018834
75600 0.018148
76100 0.018434
76600 0.019182
77100 0.019317
77600 0.018754
78100 0.020229
78600 0.019937
79100 0.019206
79600 0.02104
80100 0.020853
80600 0.020728
81100 0.019976
81600 0.020314
82100 0.021485
82600 0.021827
83100 0.021255
83600 0.020782
84100 0.022571
84600 0.021909
85100 0.022366
85600 0.022308
86100 0.021863
86600 0.022758
87100 0.022905
87600 0.023276
88100 0.023322
88600 0.023555
89100 0.023144
89600 0.023837
90100 0.023503
90600 0.024169
91100 0.024042
91600 0.024225
92100 0.024504
92600 0.024905
93100 0.026206
93600 0.02449
94100 0.024719
94600 0.025011
95100 0.025712
95600 0.026397
96100 0.025975
96600 0.026094
97100 0.026675
97600 0.026726
98100 0.026716
98600 0.026923
99100 0.027171
99600 0.027264
