10 8.9634e-05
30 0.000523473
50 0.00148139
70 0.00312363
90 0.0056764
110 0.00879385
130 0.0136498
150 0.0199672
170 0.0266417
190 0.0344457
210 0.0427011
230 0.0546344
250 0.0713188
270 0.0876439
290 0.10531
310 0.126353
330 0.149953
350 0.178363
370 0.20607
390 0.238746
410 0.267113
430 0.317205
450 0.360071
470 0.414572
490 0.448866
510 0.50043
530 0.555703
550 0.677323
570 0.70174
590 0.80227
610 0.850142
630 0.920785
650 0.984062
670 1.08448
690 1.18794
710 1.28795
730 1.38956
750 1.49145
770 1.61441
790 1.74813
810 1.86808
830 2.00044
850 2.14922
870 2.28617
890 2.40071
910 2.56036
930 2.75421
950 2.90642
970 3.07847
990 3.2701
